,Date,Kangwon_sales,Kangwon_sales_prices,Kyonggi_sales,Kyonggi_sales_prices,Kyongsang_sales,Kyongsang_sales_prices,Seoul_sales,Seoul_sales_prices,Jeonla_sales,Jeonla_sales_prices,Chungcheong_sales,Chuncheong_sales_prices
1612,6/1/2019,123,"11,171,200",189,"16,141,800",63,"4,313,200",62,"2,297,300",120,"9,613,600",137,"11,945,100"
1613,6/2/2019,54,"5,127,500",105,"7,058,900",78,"5,555,900",46,"1,537,900",87,"6,472,400",78,"6,694,600"
1614,6/3/2019,71,"6,041,200",94,"6,161,300",38,"3,020,300",30,"1,728,200",84,"6,927,600",86,"6,846,600"
1615,6/4/2019,80,"7,509,000",153,"12,866,500",117,"8,391,800",53,"2,035,200",83,"6,737,000",92,"9,048,500"
1616,6/5/2019,88,"7,944,000",157,"10,313,200",96,"6,744,770",84,"4,329,900",68,"5,456,300",144,"11,645,200"
1617,6/6/2019,114,"10,346,200",169,"12,740,500",163,"11,946,700",43,"1,784,600",60,"4,330,500",96,"8,671,300"
1618,6/7/2019,75,"5,595,800",191,"14,687,080",92,"7,531,310",71,"2,733,900",71,"6,237,700",106,"10,267,800"
1619,6/8/2019,65,"5,106,600",210,"15,015,400",89,"6,778,740",75,"4,629,600",90,"6,668,200",126,"10,929,900"
1620,6/9/2019,25,"1,687,600",129,"9,941,800",41,"2,763,300",78,"2,952,200",78,"5,401,100",82,"5,895,700"
1621,6/10/2019,80,"7,305,900",165,"11,629,000",62,"4,880,470",66,"2,987,400",65,"4,943,600",82,"7,212,000"
1622,6/11/2019,72,"5,816,100",186,"15,393,520",115,"8,842,340",40,"1,994,900",73,"5,974,700",189,"13,609,000"
1623,6/12/2019,60,"4,984,300",203,"13,657,200",103,"8,691,690",40,"1,510,100",58,"4,328,200",152,"12,389,400"
1624,6/13/2019,161,"13,724,200",220,"15,813,700",95,"7,448,820",89,"6,334,700",155,"14,063,400",177,"13,747,500"
1625,6/14/2019,160,"13,960,500",298,"22,837,500",97,"7,454,870",53,"4,500,400",120,"10,098,300",144,"10,035,600"
1626,6/15/2019,116,"9,409,100",210,"16,008,300",107,"8,319,800",52,"2,945,500",93,"6,813,400",173,"11,658,600"
1627,6/16/2019,40,"3,329,200",199,"15,053,800",114,"8,676,220",77,"4,733,900",97,"7,969,100",177,"10,864,400"
1628,6/17/2019,131,"11,064,800",289,"21,257,500",82,"5,534,620",54,"2,981,300",135,"10,427,600",146,"17,395,300"
1629,6/18/2019,70,"6,468,800",177,"11,841,029",94,"7,097,380",51,"2,543,100",110,"8,511,700",153,"18,304,400"
1630,6/19/2019,109,"9,541,400",253,"17,215,100",198,"13,596,000",76,"4,343,700",100,"8,256,800",138,"8,887,900"
1631,6/20/2019,94,"8,259,700",146,"10,996,600",150,"9,669,300",87,"4,122,500",120,"9,515,600",107,"8,177,600"
1632,6/21/2019,103,"8,770,200",132,"8,781,000",149,"10,420,500",44,"1,773,800",92,"8,254,800",125,"16,449,900"
1633,6/22/2019,125,"9,814,900",159,"11,655,300",89,"5,843,920",62,"3,692,000",124,"10,642,000",184,"11,963,500"
1634,6/23/2019,61,"4,954,600",182,"13,362,800",62,"4,582,530",64,"2,260,500",56,"3,967,300",109,"7,367,900"
1635,6/24/2019,82,"6,384,700",185,"12,900,800",119,"8,994,900",23,"1,441,700",152,"12,998,100",155,"9,858,200"
1636,6/25/2019,76,"8,714,600",206,"14,669,300",128,"9,281,400",40,"3,348,100",71,"6,123,900",147,"10,777,800"
1637,6/26/2019,86,"7,365,100",156,"10,036,700",111,"10,220,600",45,"2,304,400",89,"7,953,100",118,"9,383,800"
1638,6/27/2019,90,"6,795,800",90,"8,318,700",111,"8,930,300",52,"2,157,400",76,"6,481,800",83,"9,147,900"
1639,6/28/2019,60,"4,673,900",165,"15,154,900",110,"9,561,230",67,"2,830,800",86,"6,626,800",97,"6,868,500"
1640,6/29/2019,95,"7,268,200",131,"9,604,400",146,"9,433,110",72,"2,779,200",46,"4,431,800",138,"9,741,900"
1641,6/30/2019,98,"7,830,900",202,"16,011,241",31,"2,971,480",55,"3,192,800",59,"4,900,600",104,"10,783,600"
1642,7/1/2019,116,"9,372,200",276,"12,790,400",82,"6,109,370",17,"1,382,400",99,"8,893,300",111,"8,093,800"
1643,7/2/2019,99,"7,521,100",143,"9,875,500",130,"9,558,100",43,"2,488,500",99,"8,677,500",115,"8,822,100"
1644,7/3/2019,111,"9,307,900",141,"10,592,800",94,"6,677,270",39,"6,896,500",88,"7,324,900",121,"10,384,100"
1645,7/4/2019,143,"10,365,800",168,"11,046,300",116,"9,868,200",28,"1,607,300",92,"7,450,900",77,"13,220,500"
1646,7/5/2019,89,"6,768,400",206,"12,849,100",115,"9,498,600",53,"2,686,500",68,"5,592,100",107,"9,008,000"
1647,7/6/2019,72,"5,968,000",226,"16,273,500",94,"6,234,700",53,"2,863,400",91,"7,109,900",151,"10,888,700"
1648,7/7/2019,85,"6,201,900",152,"8,656,500",68,"5,387,300",45,"2,725,600",57,"4,370,000",127,"10,654,200"
1649,7/8/2019,70,"5,524,100",347,"14,232,200",87,"6,473,500",40,"2,015,100",53,"4,627,500",87,"6,197,600"
1650,7/9/2019,83,"6,457,900",154,"11,465,800",221,"10,618,300",70,"3,823,700",81,"5,979,300",150,"11,083,600"
1651,7/10/2019,61,"5,046,800",182,"12,828,100",147,"8,998,800",13,"677,200",74,"5,588,200",125,"9,858,500"
1652,7/11/2019,38,"2,726,100",210,"15,607,500",124,"9,848,240",14,"992,900",99,"8,291,400",101,"8,462,500"
1653,7/12/2019,87,"7,111,400",181,"11,019,200",159,"8,202,600",40,"2,821,700",91,"6,634,800",109,"8,349,400"
1654,7/13/2019,110,"9,119,500",253,"18,618,700",111,"8,171,800",14,"1,180,800",100,"7,712,400",126,"8,301,900"
1655,7/14/2019,47,"3,263,800",132,"9,014,680",58,"3,527,800",17,"1,134,600",74,"6,064,000",93,"6,299,200"
1656,7/15/2019,97,"7,484,000",329,"16,108,800",89,"6,478,790",20,"1,905,200",82,"6,990,000",93,"7,413,800"
1657,7/16/2019,127,"10,150,000",242,"16,068,500",159,"11,762,550",17,"1,252,100",71,"5,797,500",80,"6,133,800"
1658,7/17/2019,110,"8,928,900",130,"10,057,500",200,"13,745,510",30,"1,640,800",74,"6,160,700",106,"7,990,200"
1659,7/18/2019,98,"7,597,800",143,"9,324,600",135,"8,718,070",19,"1,091,800",86,"7,180,100",106,"9,540,800"
1660,7/19/2019,86,"7,288,700",144,"10,442,600",97,"6,588,080",22,"1,089,900",71,"5,650,100",113,"8,477,900"
1661,7/20/2019,83,"7,887,900",160,"10,603,900",68,"5,561,100",13,"450,400",68,"4,472,300",124,"8,080,500"
1662,7/21/2019,51,"3,846,500",140,"9,329,700",50,"3,638,830",16,"1,381,400",97,"7,858,100",130,"7,511,600"
1663,7/22/2019,66,"5,725,500",310,"11,873,900",115,"10,029,200",20,"1,199,400",70,"5,614,900",98,"7,396,000"
1664,7/23/2019,142,"11,785,400",140,"9,530,700",91,"8,382,720",24,"1,599,800",100,"6,784,600",147,"10,766,600"
1665,7/24/2019,87,"7,469,000",184,"13,857,100",106,"9,315,570",20,"1,454,400",92,"8,366,800",113,"7,717,400"
1666,7/25/2019,83,"6,844,300",118,"8,205,640",89,"6,505,710",28,"1,944,900",77,"6,296,500",105,"7,877,000"
1667,7/26/2019,124,"10,559,600",83,"5,991,200",100,"6,347,400",39,"2,771,100",76,"5,821,000",109,"8,424,800"
1668,7/27/2019,100,"7,218,300",181,"11,437,700",81,"6,389,700",24,"1,359,300",78,"6,547,100",131,"8,739,300"
1669,7/28/2019,40,"3,151,900",64,"5,002,300",66,"5,010,700",18,"1,633,000",26,"1,839,100",74,"5,214,400"
1670,7/29/2019,80,"5,426,000",312,"15,421,900",70,"5,806,090",33,"3,039,220",56,"4,141,820",120,"10,406,100"
1671,7/30/2019,103,"8,240,400",151,"13,792,700",118,"11,658,470",8,"460,200",68,"5,192,800",97,"6,886,300"
1672,7/31/2019,79,"9,588,500",219,"14,781,400",98,"7,062,230",37,"2,750,400",65,"5,951,300",109,"8,233,500"
1673,8/1/2019,63,"4,606,600",123,"8,570,900",116,"8,573,270",24,"2,414,600",63,"5,640,900",56,"3,797,100"
1674,8/2/2019,69,"5,859,700",126,"7,961,300",76,"4,489,850",18,"837,900",52,"4,552,500",86,"6,031,500"
1675,8/3/2019,60,"4,961,200",103,"7,151,400",96,"8,123,800",12,"1,075,600",21,"1,672,200",90,"5,282,400"
1676,8/4/2019,38,"2,930,100",109,"7,513,300",54,"4,171,860",15,"1,169,200",17,"1,411,300",76,"4,296,800"
1677,8/5/2019,50,"4,032,600",138,"10,815,300",106,"8,189,830",15,"1,582,000",36,"3,509,500",83,"5,641,200"
1678,8/6/2019,97,"7,825,000",128,"9,823,100",87,"5,575,400",12,"1,087,100",56,"5,054,200",115,"8,372,300"
1679,8/7/2019,74,"6,727,600",167,"14,429,700",77,"5,696,770",32,"2,245,000",60,"5,086,600",88,"6,986,900"
1680,8/8/2019,62,"5,927,900",168,"11,766,200",102,"6,500,210",16,"1,706,300",45,"3,524,800",82,"5,931,000"
1681,8/9/2019,73,"7,181,600",122,"8,742,100",109,"8,739,120",16,"1,040,100",53,"6,006,400",101,"7,775,200"
1682,8/10/2019,77,"7,702,000",184,"11,395,940",79,"5,888,200",24,"1,997,800",45,"4,087,400",90,"6,838,800"
1683,8/11/2019,42,"3,605,400",79,"5,104,600",60,"4,959,830",13,"1,538,200",20,"1,889,800",69,"4,076,600"
1684,8/12/2019,82,"7,313,300",271,"11,860,000",82,"6,404,320",14,"1,395,600",73,"6,680,100",81,"4,849,700"
1685,8/13/2019,80,"8,196,000",116,"8,944,150",53,"4,728,420",25,"1,137,300",63,"6,398,600",123,"8,185,850"
1686,8/14/2019,68,"5,522,500",169,"10,771,500",125,"10,351,160",8,"451,800",40,"3,907,700",80,"6,298,550"
1687,8/15/2019,49,"6,761,900",127,"9,421,250",74,"5,766,270",12,"1,005,400",53,"4,075,600",158,"10,226,650"
1688,8/16/2019,63,"6,358,600",122,"10,129,450",130,"11,961,170",13,"713,300",38,"3,626,900",102,"6,871,450"
1689,8/17/2019,81,"6,896,400",126,"10,128,000",94,"8,551,510",48,"2,704,500",71,"6,700,800",81,"5,465,700"
1690,8/18/2019,39,"3,443,300",86,"6,614,050",57,"8,403,900",42,"2,498,600",31,"2,756,100",103,"6,627,400"
1691,8/19/2019,49,"5,510,500",171,"12,788,750",116,"9,138,900",7,"402,700",45,"5,072,800",95,"7,058,400"
1692,8/20/2019,51,"5,337,900",170,"12,670,420",99,"9,442,620",26,"1,830,200",51,"4,826,900",88,"8,540,700"
1693,8/21/2019,84,"9,630,500",100,"9,230,600",84,"7,022,000",89,"3,792,900",59,"6,570,100",129,"10,495,800"
1694,8/22/2019,70,"6,156,200",101,"7,657,400",95,"8,920,210",15,"1,851,900",53,"5,056,000",91,"11,669,900"
1695,8/23/2019,75,"7,475,100",79,"6,755,600",46,"3,173,700",31,"1,229,700",40,"4,055,500",105,"10,180,950"
1696,8/24/2019,70,"7,432,100",110,"8,460,000",116,"13,628,840",27,"2,182,700",60,"6,494,300",106,"9,758,200"
1697,8/25/2019,52,"4,292,800",107,"8,524,120",69,"7,279,100",19,"1,519,700",22,"1,825,700",79,"6,781,300"
1698,8/26/2019,75,"8,148,700",138,"12,305,740",59,"5,142,300",7,"558,300",85,"7,497,300",67,"5,625,750"
1699,8/27/2019,79,"8,104,200",73,"7,046,200",89,"8,575,280",22,"2,181,500",100,"5,970,100",107,"10,155,250"
1700,8/28/2019,98,"8,762,700",120,"10,096,700",128,"14,343,280",48,"2,890,700",119,"8,747,300",88,"8,079,900"
1701,8/29/2019,92,"10,010,100",133,"12,644,800",82,"6,403,900",37,"1,624,000",87,"7,462,400",68,"7,317,650"
1702,8/30/2019,63,"6,879,100",172,"16,588,420",100,"9,293,460",25,"1,542,800",49,"3,516,200",97,"8,250,000"
1703,8/31/2019,95,"8,868,100",248,"17,773,720",136,"14,040,100",25,"2,652,900",79,"6,345,000",69,"7,995,300"
1704,9/1/2019,39,"4,664,100",133,"12,705,700",58,"5,863,540",17,"1,560,300",73,"5,797,500",119,"8,396,000"
1705,9/2/2019,68,"7,880,900",121,"10,544,400",72,"6,303,560",7,"581,300",49,"5,474,300",79,"7,009,600"
1706,9/3/2019,60,"7,606,900",95,"10,661,800",89,"11,192,700",26,"2,360,000",160,"9,226,900",131,"11,702,600"
1707,9/4/2019,137,"14,831,200",127,"11,528,600",100,"11,154,860",23,"1,825,000",86,"6,358,800",99,"9,056,950"
1708,9/5/2019,89,"8,796,500",136,"11,796,400",70,"6,682,510",21,"2,129,700",82,"8,239,700",77,"8,753,900"
1709,9/6/2019,75,"7,470,900",123,"11,069,700",82,"8,967,420",27,"3,165,000",80,"7,333,900",75,"8,407,300"
1710,9/7/2019,76,"6,366,700",97,"8,050,100",84,"7,857,500",21,"1,681,300",43,"4,121,900",41,"3,653,200"
1711,9/8/2019,52,"5,120,000",99,"9,289,900",81,"7,418,070",13,"708,600",78,"5,388,000",69,"6,370,600"
1712,9/9/2019,88,"9,641,700",132,"13,075,500",72,"5,669,700",9,"984,700",70,"6,612,000",71,"6,474,500"
1713,9/10/2019,85,"9,425,800",278,"14,676,800",81,"7,771,100",14,"2,174,700",57,"5,192,200",56,"4,574,300"
1714,9/11/2019,90,"9,151,300",131,"10,648,900",61,"4,518,800",8,"965,800",37,"3,511,100",50,"3,850,300"
1715,9/12/2019,57,"6,412,100",86,"9,537,620",59,"4,976,900",9,"827,400",17,"1,943,600",47,"4,234,800"
1716,9/13/2019,7,"657,700",1,"102,600",2,"174,500",0,0,0,0,10,"513,800"
1717,9/14/2019,72,"6,917,400",69,"7,605,700",40,"4,286,100",6,"676,400",52,"4,470,000",57,"5,037,400"
1718,9/15/2019,69,"8,128,100",95,"8,898,300",49,"5,569,350",20,"1,695,000",63,"5,984,500",82,"6,396,000"
1719,9/16/2019,124,"14,680,400",133,"12,268,100",90,"8,015,940",14,"1,790,000",48,"5,779,200",67,"5,914,500"
1720,9/17/2019,111,"13,649,900",255,"16,143,800",102,"10,089,770",30,"3,444,100",70,"7,922,200",96,"7,879,800"
1721,9/18/2019,158,"16,048,200",97,"10,380,900",141,"13,374,140",40,"5,359,600",64,"6,870,600",83,"7,821,500"
1722,9/19/2019,88,"9,958,400",167,"14,741,100",132,"14,350,270",23,"2,044,600",57,"6,970,800",92,"8,012,500"
1723,9/20/2019,91,"9,686,400",123,"11,683,600",106,"8,883,270",15,"945,400",64,"6,996,600",129,"12,158,700"
1724,9/21/2019,126,"12,502,900",131,"11,921,800",82,"9,131,820",38,"4,541,200",51,"5,972,000",112,"11,356,600"
1725,9/22/2019,51,"6,085,400",72,"10,364,500",32,"2,672,900",7,"1,723,400",24,"2,821,400",94,"8,756,300"
1726,9/23/2019,87,"7,788,100",119,"11,220,300",88,"10,803,380",38,"3,818,500",65,"6,554,200",120,"11,377,600"
1727,9/24/2019,157,"15,814,500",145,"16,660,805",342,"18,116,780",35,"3,171,200",73,"8,055,000",96,"9,485,400"
1728,9/25/2019,109,"11,993,200",255,"23,124,150",283,"16,670,180",24,"2,161,200",87,"8,015,200",85,"9,532,800"
1729,9/26/2019,137,"17,231,600",119,"10,641,800",315,"18,523,770",47,"5,422,800",51,"5,275,100",76,"7,491,500"
1730,9/27/2019,159,"15,416,000",288,"28,281,420",74,"10,736,380",23,"2,618,700",71,"7,369,820",107,"12,464,450"
1731,9/28/2019,109,"10,269,400",165,"17,279,900",107,"11,389,450",15,"1,991,200",60,"6,082,600",73,"7,371,600"
1732,9/29/2019,64,"5,473,600",257,"28,642,000",73,"6,175,080",20,"2,073,400",45,"4,671,300",100,"10,628,500"
1733,9/30/2019,82,"7,999,600",241,"23,566,500",56,"5,736,100",7,"672,400",67,"8,631,700",67,"8,029,200"
1734,10/1/2019,101,"11,718,900",187,"18,282,500",110,"9,973,640",12,"1,838,800",127,"10,019,800",75,"9,528,200"
1735,10/2/2019,78,"9,631,900",174,"15,407,200",126,"11,417,680",333,"9,444,000",57,"5,468,300",843,"23,826,600"
1736,10/3/2019,64,"6,333,900",170,"16,616,000",133,"13,572,320",498,"15,417,900",114,"6,801,800",266,"11,894,300"
1737,10/4/2019,116,"12,534,700",187,"16,096,270",105,"11,974,750",320,"11,192,400",100,"7,148,300",196,"13,580,700"
1738,10/5/2019,90,"10,505,500",207,"21,517,960",77,"7,335,810",8,"963,000",85,"6,744,400",269,"18,181,500"
1739,10/6/2019,98,"9,926,800",154,"14,263,800",54,"5,768,630",10,"1,209,700",82,"5,697,100",167,"12,216,900"
1740,10/7/2019,202,"18,732,300",206,"15,833,200",68,"8,339,150",17,"1,696,000",80,"8,562,500",125,"7,964,200"
1741,10/8/2019,106,"13,519,300",118,"15,667,300",125,"10,508,030",25,"1,679,100",89,"7,117,980",65,"6,955,000"
1742,10/9/2019,112,"13,529,100",121,"17,243,500",325,"22,041,930",18,"1,832,100",68,"6,737,700",182,"12,068,700"
1743,10/10/2019,103,"11,780,500",145,"14,700,600",153,"13,779,400",25,"1,945,600",99,"8,018,500",76,"8,795,600"
1744,10/11/2019,88,"9,747,900",141,"15,599,900",93,"10,556,400",91,"4,725,800",94,"9,474,500",98,"11,606,000"
1745,10/12/2019,84,"9,995,500",183,"21,601,200",93,"8,768,800",15,"1,253,100",120,"12,859,400",83,"9,446,900"
1746,10/13/2019,88,"8,915,700",118,"13,239,600",50,"4,752,900",30,"2,615,300",41,"3,801,900",52,"6,508,800"
1747,10/14/2019,128,"14,299,800",97,"10,538,480",150,"13,287,060",25,"2,211,000",89,"11,252,200",66,"7,718,400"
1748,10/15/2019,97,"10,229,300",330,"18,098,200",147,"12,350,000",14,"1,455,100",88,"9,269,000",92,"11,511,500"
1749,10/16/2019,141,"13,820,700",176,"25,912,800",474,"34,416,400",52,"6,017,200",79,"8,274,400",123,"14,245,800"
1750,10/17/2019,147,"16,417,600",139,"14,441,100",137,"14,154,800",13,"965,200",75,"8,003,300",66,"7,164,000"
1751,10/18/2019,121,"11,696,000",136,"16,247,420",361,"14,597,210",24,"2,028,100",78,"8,423,500",105,"12,255,100"
1752,10/19/2019,119,"13,510,100",185,"17,123,700",308,"16,342,950",16,"1,399,600",72,"7,487,400",83,"12,407,300"
1753,10/20/2019,80,"9,013,100",94,"14,836,100",211,"10,587,700",10,"869,300",64,"7,331,800",80,"9,753,500"
1754,10/21/2019,124,"13,527,300",128,"10,463,600",102,"7,410,950",15,"2,043,100",72,"7,848,700",142,"14,412,300"
1755,10/22/2019,113,"12,813,000",134,"15,992,400",245,"14,070,530",30,"2,985,700",90,"9,456,260",84,"10,396,800"
1756,10/23/2019,78,"10,057,200",129,"14,049,000",120,"13,368,690",19,"1,677,100",83,"11,649,900",86,"9,817,000"
1757,10/24/2019,98,"12,411,400",234,"20,813,400",233,"11,736,260",12,"1,125,600",72,"7,142,900",74,"9,829,200"
1758,10/25/2019,145,"15,518,100",149,"14,993,720",115,"11,831,880",24,"3,226,300",39,"5,093,900",87,"9,093,820"
1759,10/26/2019,83,"10,789,300",143,"17,490,600",149,"14,664,840",12,"1,294,800",81,"8,923,000",107,"11,294,600"
1760,10/27/2019,81,"9,918,700",89,"11,988,840",320,"15,506,290",80,"2,234,100",37,"4,404,800",582,"19,967,000"
1761,10/28/2019,99,"11,873,200",178,"18,877,300",178,"14,960,200",16,"1,895,900",77,"8,289,600",104,"12,754,500"
1762,10/29/2019,89,"10,344,400",154,"21,398,100",274,"17,582,280",11,"1,125,200",86,"9,032,000",79,"9,390,500"
1763,10/30/2019,104,"21,319,640",141,"21,200,120",117,"12,430,830",13,"1,218,100",51,"5,221,000",141,"12,808,700"
1764,10/31/2019,118,"11,491,000",169,"25,131,500",266,"13,911,870",14,"2,072,100",71,"8,324,500",91,"9,345,800"
1765,11/1/2019,91,"10,988,600",129,"17,059,500",92,"14,138,790",16,"1,286,000",64,"6,097,100",66,"11,124,800"
1766,11/2/2019,123,"14,531,800",155,"16,584,300",114,"12,922,960",19,"1,827,200",81,"8,547,900",134,"11,646,300"
1767,11/3/2019,46,"5,354,200",90,"12,043,420",68,"7,010,260",13,"1,741,200",48,"4,324,400",55,"6,093,700"
1768,11/4/2019,127,"13,222,700",154,"16,613,000",128,"15,927,620",13,"919,300",96,"9,968,000",59,"6,151,200"
1769,11/5/2019,111,"14,305,800",293,"21,184,060",197,"11,566,670",21,"2,534,600",181,"8,503,300",400,"13,631,100"
1770,11/6/2019,102,"11,468,300",241,"18,982,000",342,"26,020,720",27,"2,231,800",153,"10,512,000",127,"10,422,500"
1771,11/7/2019,115,"15,090,000",182,"15,762,400",301,"22,452,370",33,"2,794,500",107,"8,188,800",120,"8,370,300"
1772,11/8/2019,92,"11,804,600",162,"12,943,700",159,"15,023,400",13,"1,093,000",138,"12,355,000",149,"9,622,440"
1773,11/9/2019,107,"12,977,900",197,"23,541,800",167,"16,559,380",27,"2,698,800",92,"8,801,000",106,"12,004,300"
1774,11/10/2019,64,"7,653,600",191,"18,563,200",98,"11,805,550",30,"4,052,400",76,"4,732,600",95,"10,403,200"
1775,11/11/2019,76,"9,929,600",130,"14,344,000",121,"16,024,190",9,"868,300",80,"8,596,800",116,"9,448,000"
1776,11/12/2019,77,"10,419,500",92,"10,503,900",90,"9,685,530",25,"2,031,900",69,"6,924,500",70,"8,810,500"
1777,11/13/2019,100,"7,310,400",70,"10,604,400",99,"11,717,980",18,"2,582,700",40,"5,133,600",72,"10,742,200"
1778,11/14/2019,69,"8,537,000",116,"15,109,100",76,"10,586,750",26,"3,796,100",76,"9,301,000",92,"13,805,800"
1779,11/15/2019,147,"15,460,900",97,"13,599,500",86,"10,693,500",24,"2,128,200",44,"4,526,100",64,"9,257,000"
1780,11/16/2019,83,"10,479,400",176,"26,817,700",165,"16,225,380",14,"2,504,200",98,"12,194,100",48,"5,569,000"
1781,11/17/2019,27,"3,684,500",108,"18,975,460",94,"10,587,910",22,"2,641,900",28,"3,748,700",26,"3,389,640"
1782,11/18/2019,96,"12,739,200",127,"17,156,000",110,"11,234,640",17,"1,728,100",68,"9,905,900",67,"8,272,900"
1783,11/19/2019,92,"14,839,200",133,"25,073,100",122,"17,169,930",23,"2,729,400",65,"7,687,700",76,"9,625,000"
1784,11/20/2019,83,"10,596,900",125,"23,489,900",90,"14,973,900",34,"3,254,500",69,"10,275,800",58,"9,509,200"
1785,11/21/2019,56,"9,869,800",200,"31,311,700",108,"16,982,420",37,"16,589,200",49,"7,385,060",62,"10,982,800"
1786,11/22/2019,120,"16,253,900",179,"28,236,150",92,"13,513,390",22,"2,077,300",57,"7,262,900",95,"14,385,700"
1787,11/23/2019,110,"15,334,500",118,"14,736,000",85,"12,114,570",12,"760,400",27,"4,763,800",133,"9,721,400"
1788,11/24/2019,65,"9,204,900",84,"12,931,400",166,"11,110,210",30,"3,033,600",35,"7,110,600",141,"10,661,800"
1789,11/25/2019,77,"11,848,300",144,"19,187,700",95,"17,201,840",16,"1,708,900",62,"8,732,300",77,"10,561,600"
1790,11/26/2019,138,"18,119,200",156,"26,696,900",78,"7,875,610",9,"681,100",56,"6,378,442",80,"16,627,500"
1791,11/27/2019,72,"11,237,700",237,"23,913,000",88,"9,418,110",26,"4,080,500",80,"5,790,300",125,"16,511,000"
1792,11/28/2019,188,"24,085,680",95,"18,427,500",76,"11,776,410",24,"6,091,800",72,"9,189,700",76,"10,981,120"
1793,11/29/2019,240,"29,175,400",142,"19,755,350",119,"7,816,320",12,"714,400",33,"3,458,600",58,"6,954,100"
1794,11/30/2019,85,"10,678,300",170,"29,240,150",103,"20,372,120",36,"3,627,400",47,"5,392,300",211,"16,001,400"
1795,12/1/2019,78,"11,617,000",144,"23,659,300",59,"10,717,440",26,"5,257,900",53,"6,400,400",55,"11,697,340"
1796,12/2/2019,63,"11,072,300",155,"26,735,300",76,"8,539,870",11,"1,862,200",55,"7,919,000",80,"8,699,094"
1797,12/3/2019,89,"13,808,000",77,"17,436,100",90,"10,289,300",20,"3,500,000",97,"7,952,700",66,"10,265,500"
1798,12/4/2019,103,"17,059,600",143,"18,529,700",293,"26,308,740",123,"7,207,200",132,"8,556,100",56,"9,668,200"
1799,12/5/2019,79,"14,584,300",114,"17,128,550",183,"21,030,500",95,"5,174,700",38,"5,894,300",54,"9,121,300"
1800,12/6/2019,103,"13,682,800",119,"21,271,700",102,"14,665,720",62,"5,154,100",49,"6,307,500",44,"12,400,980"
1801,12/7/2019,72,"12,264,700",111,"24,879,700",170,"19,969,840",24,"2,511,800",78,"8,602,600",55,"7,267,500"
1802,12/8/2019,64,"11,211,400",123,"26,622,310",156,"13,700,300",17,"795,600",58,"4,448,100",59,"9,496,000"
1803,12/9/2019,84,"15,113,300",145,"22,736,300",79,"10,753,500",5,"1,073,800",36,"4,921,700",42,"6,596,900"
1804,12/10/2019,70,"10,399,400",108,"18,368,000",95,"14,694,580",23,"1,905,000",48,"6,362,700",66,"11,901,900"
1805,12/11/2019,68,"14,586,600",130,"17,585,800",69,"10,349,920",21,"3,684,400",58,"7,457,900",52,"10,752,900"
1806,12/12/2019,123,"22,335,400",94,"18,290,900",123,"20,351,350",18,"3,503,000",64,"6,516,800",49,"6,699,700"
1807,12/13/2019,83,"17,300,960",131,"29,794,800",72,"13,993,050",14,"1,768,400",89,"10,597,000",40,"6,156,600"
1808,12/14/2019,103,"14,634,200",162,"24,582,200",179,"16,553,710",10,"1,212,400",57,"5,891,700",85,"13,909,800"
